source_url	parsed_url
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0719.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/feedback-hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/university-and-higher-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/iims
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/node/15
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-israel
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/regulatory-bodies
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/chief-controller-accounts
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-turkey
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/updates
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nas
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/NLM%20spot_Professions-35%20Sec.mp3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/inter-university-centres-iucs
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-39
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/higher_education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-243w
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/acts-higher
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/scheduled_tribal_areas-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rte
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/tenders
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-uk
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/minutes
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/cp_languages
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nvs
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0506.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-9
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/increase
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-11
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_rights_article-30
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-46
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/audios
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/web_information_manager
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/about-mhrd
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/citizens-charters-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/mhrd-hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/initiatives-mhrd
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/rti_he
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-243q
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/organisation_chart_mhrd
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/national-initiative-design-innovation-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/school-edu-slider
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/cp-language-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sitemap
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/iiits
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0774.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/tenders
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0796.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scheduled_%26_tribal_areas
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/press-releases
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/spqem
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scheduled_tribal_areas
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-8
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/copyright_policy
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/community-colleges
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/advertisments
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/webstats-mhrd
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-8
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-5
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/centre-state-relations-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/university-and-higher-education-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/review_COEs_fast
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_duties
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/schemes
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/social-media-page
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/schemes-implemented-through-autonomous-organisations
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/cabe
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0651.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/pmmmnmtt
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/web_information_manager-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scholarships-education-loan
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/feedback
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/statistics-new
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-38
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/university-and-higher-education-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-344
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nftw
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/community
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nitttr
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/cbse
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/idmi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/iisc-bangalore-iisers
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/schemes-guidelines
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-244
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/higher_education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/monthly-achievements
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/node/2356
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/copyright-policy-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/allocation-business
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/upload_document/School%20Statement%20GIA%20.xls
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/updates
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0648.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/technology-enabled-learning
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/overview-secondary-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/institutions-related-hindi-and-other-indian-languages
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/autonomous_bodies
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/quality
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/overview-ee
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/privacy-policy
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-japan
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/related-links-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/adult-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/updates
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/audios
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-351
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/allocation-business-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/overview-se
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/minority_documents
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/central-universities-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/suo-moto-disclosures
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/admin/tracker-audit
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/gallery
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/eapic-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/overview-ee-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/eapic_overview
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/schemes-school
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/unesco
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/monthly-achievements
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/monthly-achievements
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0714.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/important-reports
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/circulars-orders-notification
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-243g
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/planning
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rural_panchayati_raj_urban_municipal_local_bodies
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-2
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/sitemap
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/social-media-page
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/terms-condition
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/others
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-7
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-254
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/organisation_chart-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nep-new
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/e-contents
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-41
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/distance-learning-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_duties_article-51A
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/documents_reports_hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/overview
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/review_COEs_teqip
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_rights_article-28
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/central-universities
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/whos-who
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/state-private-universities
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-agathaharison
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/photogallery-archived
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nbb
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rti-higher-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/eapic
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/bp_documents
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/siap
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/fundamental-duties-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0642.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-italy
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-2
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/textsize/normal
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning-sou
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-350a
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/acts-school
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/statistics-new/Stat-I.xlsx
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/node
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/councils
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0691.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/national-research-professorship-nrp
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rti_sel
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-5
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fifth-schedule
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sanskrit-vedic-institutions
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/university-and-higher-education-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-mexico
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/university-grants-commission
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nios
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/citizens-charter
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0645.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sixth-schedule
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/circulars-orders-notification
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/whos-who-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-45
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/acts-higher
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/mid-day-meal
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-246
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/privacy-policy-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/teacher-education-overview-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/statistics-new
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/higher-gallery
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/state-universities
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-13
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy_article-47
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/article-243b
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/school-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/technology-enabled-learning-hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0563.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/nits
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-11
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-10
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning-2
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/screen-reader-access-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scholarships-education-loan-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/gian
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/ctsa
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-6
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-6
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/technical-education-hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-5
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-8
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/schemes-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/press-releases
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/help
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0456.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/other-links
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-9
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-6
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/schemes
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scholarships-education-loan-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/legislations
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/chief-controller-accounts-se
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/policy_initiatives
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/disclaimer-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/seventh_schedule_list-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_rights_article-15
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-9
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/institutions-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/overview-secondary-education-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/important_days
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/seventh_schedule_list-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/circulars-orders-notification
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/hyperlink-policy-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/decrease
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/allocation_business_rules_se
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/university-and-higher-education-hi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/schemes-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/ncert
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/allocation_business_rules_se-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scholarships-education-loan-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-2
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/social-development
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/important_days-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental_rights_article-21A
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/school-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0667.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0563_0.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rusa
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/textsize/increase
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/distance-learning
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/terms-condition-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-7
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/accessibility-statement-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/languages
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/web_information_manager
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/international-cooperation-cell-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/screen-reader-access
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/cp-language
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-12
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning-3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/Literacy%20Song.mp3
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/seventh_schedule_list-2
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/textsize/decrease
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/psu
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/centre-state-relations
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/constitutional-provision
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning-1
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%8B%E0%A4%95%E0%A4%A8
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-14
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0762.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/rte_rules
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/technical-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/advertisments
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/whos-who-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/overview-ee
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/external-scholarships-korea
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/documents_reports
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive-principles-of-state-policy
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/scholarships
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/ncte
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/twelfth-schedule
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/mmp
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/related-links
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/overview-secondary-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-12
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/minister-page
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/screen-reader-access
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/contact-us
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-7
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/language-education-0
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/higher_education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/inclusive
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/acts-higher-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/mhrd-resp
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/fundamental-rights-artic-13
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/teacher-education-overview
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/directive_principles_of_state_policy
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/new-initiatives-xi-plan
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0641.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/apex-level-bodies
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technology-enabled-learning
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/institutions-national-importance
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/webstats-mhrd-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/policy_initiatives-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/institutions
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/constitutional-provision-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0789.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-16
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/technical-education-4
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/book-promotion-6
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/sites/upload_files/mhrd/files/home-slider-img/_H8A0785.JPG
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/deemed-university
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/speech-recognition-support
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/school-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/contact-us-hindi
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/university-and-higher-education
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/accessibility-features
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/disclaimer
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/teacher-education-overview
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/hi/cabe
http://mhrd.gov.in/textsize/increase	http://mhrd.gov.in/textsize/normal
